poster_user_id	post_type	question_id	is_answered	question_title	answer_count	view_count	answer_id	answer_creation_date	is_accepted	question_creation_date
11125723	answer	56860180	na	na	na	na	57592360	1566392756	no	na
448357	answer	56860180	na	na	na	na	58683307	1572805514	no	na
9328846	question	56860180	True	Tensorflow CUDA - CUPTI error: CUPTI could not be loaded or symbol could not be found	4	2140	0	0	na	1562102495
10257589	answer	58491244	na	na	na	na	58498002	1571724591	no	na
3558626	question	58491244	False	&#39;tensorflow_core.estimator&#39; has no attribute &#39;inputs&#39;, why does this happen?	1	139	0	0	na	1571678305
3344403	answer	58682834	na	na	na	na	58683244	1572805053	no	na
11220884	answer	58682834	na	na	na	na	58683302	1572805481	no	na
12316742	question	58682834	False	Neural Network Cost Function Not Minimizing	2	20	0	0	na	1572802518
1512	answer	493046	na	na	na	na	493057	1233257678	yes	na
34211	answer	493046	na	na	na	na	493061	1233257738	no	na
5308	answer	493046	na	na	na	na	493079	1233258049	no	na
12266	answer	493046	na	na	na	na	493083	1233258155	no	na
7370819	answer	493046	na	na	na	na	41450045	1483468105	no	na
11166996	answer	493046	na	na	na	na	55094975	1552275898	no	na
6395770	answer	493046	na	na	na	na	58683295	1572805439	no	na
14723	question	493046	True	I don&#39;t understand slicing with negative bounds in Python. How is this supposed to work?	7	26231	0	0	na	1233257508
901925	answer	58682842	na	na	na	na	58683255	1572805089	no	na
12305357	question	58682842	False	Why do I get &#39;Float object is not callable&#39; error	1	20	0	0	na	1572802595
10197418	answer	58682979	na	na	na	na	58683185	1572804717	yes	na
11903039	question	58682979	True	Can I replace values in a list conditionally?	1	50	0	0	na	1572803451
11248280	question	58683256	False	pass multiple arguments to python threading.Thread	0	21	0	0	na	1572805112
6241235	answer	58674530	na	na	na	na	58674795	1572724612	no	na
12126280	question	58674530	True	Can&#39;t seem to scrape tbody from this website	1	23	0	0	na	1572722665
6095799	question	58683191	False	how do I keep a variable to not reset to 0? Python 3	0	24	0	0	na	1572804751
7147102	answer	19012028	na	na	na	na	51907802	1534589486	no	na
11942701	answer	19012028	na	na	na	na	58682777	1572802164	no	na
2790793	question	19012028	False	cannot access static files in Django	2	1442	0	0	na	1380132094
7505585	question	58683156	False	Using Scrapy with Python I fail to download images	0	15	0	0	na	1572804533
3015488	answer	26498715	na	na	na	na	26498795	1413939375	yes	na
2141635	answer	26498715	na	na	na	na	26498811	1413939505	no	na
4032677	question	26498715	True	Assigning range of numbers to a letter in python	2	179	0	0	na	1413938758
3344403	answer	58682884	na	na	na	na	58683122	1572804386	no	na
12316648	question	58682884	False	TypeError: can only concatenate str (not &quot;bytes&quot;) to str Python3.6.8	1	17	0	0	na	1572802897
295783	answer	58682773	na	na	na	na	58682992	1572803521	no	na
6053893	question	58682773	False	What is the fastest programming language/framework to check if 1 million images exist in a server?	1	62	0	0	na	1572802147
9948827	answer	58682678	na	na	na	na	58682836	1572802533	no	na
8272351	answer	58682678	na	na	na	na	58683117	1572804342	no	na
4391080	question	58682678	True	Is there a function (or a better way to) aggregate count the number of values using two columns with similar values in Pandas?	2	23	0	0	na	1572801476
11672129	question	58682900	False	Using map and zip return an empty array	0	29	0	0	na	1572802966
12215965	question	58683107	False	AttributeError: module &#39;tensorflow.compat&#39; has no attribute &#39;v1&#39;	0	11	0	0	na	1572804266
5320906	answer	58682608	na	na	na	na	58682682	1572801487	no	na
12022397	answer	58682608	na	na	na	na	58682695	1572801583	no	na
10547413	answer	58682608	na	na	na	na	58683032	1572803757	no	na
11268995	question	58682608	False	Calling a function within one class that calls a function within a separate class python	3	26	0	0	na	1572801019
2203828	question	58677492	False	pybind11: Can&#39;t get std::list to work in Python	0	29	0	0	na	1572756456
3799759	answer	58682956	na	na	na	na	58683092	1572804170	no	na
11546314	question	58682956	False	Need some help understanding an argument as a function	1	27	0	0	na	1572803351
473232	answer	26185687	na	na	na	na	26185765	1412365659	yes	na
953000	answer	26185687	na	na	na	na	26187069	1412371762	no	na
4141573	answer	26185687	na	na	na	na	27036431	1416477052	no	na
2635902	answer	26185687	na	na	na	na	28203376	1422483000	no	na
3091149	answer	26185687	na	na	na	na	30456675	1432638081	no	na
4701429	answer	26185687	na	na	na	na	30635296	1433394271	no	na
3134595	answer	26185687	na	na	na	na	32092365	1439978527	no	na
3296948	answer	26185687	na	na	na	na	46291726	1505794666	no	na
3727348	answer	26185687	na	na	na	na	48751974	1518455767	no	na
5403449	answer	26185687	na	na	na	na	50642029	1527851089	no	na
11568688	answer	26185687	na	na	na	na	56960449	1562705989	no	na
6540994	answer	26185687	na	na	na	na	57966760	1568689073	no	na
219519	answer	26185687	na	na	na	na	58651196	1572556231	no	na
12150884	answer	26185687	na	na	na	na	58682769	1572802141	no	na
2788600	question	26185687	True	You are trying to add a non-nullable field &#39;new_field&#39; to userprofile without a default	14	115392	0	0	na	1412365328
4949165	answer	58655994	na	na	na	na	58656370	1572598077	no	na
7767694	answer	58655994	na	na	na	na	58656489	1572598662	no	na
5676924	answer	58655994	na	na	na	na	58656541	1572598908	no	na
10796167	answer	58655994	na	na	na	na	58683076	1572804040	no	na
12250142	question	58655994	False	How to use a list for combobox PYQT5	4	30	0	0	na	1572595828
10857565	question	58681689	False	How to fit &#39;int&#39; into index-sized integer in python	0	24	0	0	na	1572795142
3344403	answer	58682881	na	na	na	na	58683072	1572804016	yes	na
12308368	question	58682881	True	Recurrent Python Neural Networks - Reshape () Error	1	12	0	0	na	1572802886
3849781	answer	58682849	na	na	na	na	58683043	1572803830	no	na
3849781	question	58682849	False	How to select only valid parameters in scikit learn LinearSVC for RandomizedSearchCV	1	13	0	0	na	1572802630
4024419	question	58683062	False	How to compute the Floating Point Operations for the RNN	0	15	0	0	na	1572803968
4669778	question	58662933	False	zeep - disable warning &quot;Forcing soap:address location to HTTPS&quot;	0	26	0	0	na	1572627032
8272351	answer	58682686	na	na	na	na	58682983	1572803487	no	na
783412	answer	58682686	na	na	na	na	58683056	1572803909	no	na
12316690	question	58682686	False	Changing class pandas.Series to a list	2	19	0	0	na	1572801509
11970972	answer	57637325	na	na	na	na	57643942	1566716689	yes	na
11970972	question	57637325	True	Async problem with telethon.sync.TelegramClient and pyTelegramBotAPI	1	125	0	0	na	1566644369
1220305	answer	58682470	na	na	na	na	58683042	1572803821	no	na
10979829	question	58682470	False	How to filter country from latitude and longitude?	1	18	0	0	na	1572800093
5676924	answer	58682647	na	na	na	na	58682709	1572801676	yes	na
11274776	question	58682647	True	how to read multiple input data listed on the same line of a file in python	1	38	0	0	na	1572801266
11618797	question	58682814	False	tkinter no module found windows 10	0	25	0	0	na	1572802389
3364687	answer	58681854	na	na	na	na	58683022	1572803680	no	na
12299469	question	58681854	False	Increasing batch_size of dataset for Pytorch neural network	1	16	0	0	na	1572796351
7311767	answer	48884766	na	na	na	na	48889369	1519142518	no	na
928203	answer	48884766	na	na	na	na	48893024	1519155714	yes	na
1358677	answer	48884766	na	na	na	na	52055386	1535451190	no	na
7723643	answer	48884766	na	na	na	na	52117820	1535726515	no	na
6501141	answer	48884766	na	na	na	na	58568168	1572065554	no	na
928203	question	48884766	True	Pyinstaller on a setuptools package	5	2889	0	0	na	1519127724
8331	answer	39801718	na	na	na	na	39801780	1475281524	yes	na
1462051	answer	39801718	na	na	na	na	43292151	1491642370	no	na
5006	answer	39801718	na	na	na	na	46332163	1505943640	no	na
1240268	answer	39801718	na	na	na	na	52531444	1538032368	no	na
462620	answer	39801718	na	na	na	na	58217918	1570100994	no	na
2914540	question	39801718	True	How to run a http server which serves a specific path?	5	37285	0	0	na	1475280839
12008247	question	58682978	False	Is this amount of training time correct for this amount of data?	0	24	0	0	na	1572803447
11907366	question	58682977	False	How does Pandas Dataframe store rows and columns internally?	0	16	0	0	na	1572803439
5120049	answer	58679355	na	na	na	na	58679474	1572778576	no	na
11823305	answer	58679355	na	na	na	na	58679748	1572780882	no	na
5107488	answer	58679355	na	na	na	na	58681640	1572794850	no	na
12023542	question	58679355	False	Generate data for dates based on a constraint	3	52	0	0	na	1572777538
11631338	question	58682962	False	Create a matrix from a dictionnary python	0	20	0	0	na	1572803366
11730789	question	58682961	False	How to optimize between two matrices, one of the matrices is derived from Excel data and the other matrix of the formula in Python code?	0	7	0	0	na	1572803365
11914067	answer	58682209	na	na	na	na	58682340	1572799254	yes	na
12224236	answer	58682209	na	na	na	na	58682361	1572799423	no	na
12224236	question	58682209	True	find all nested array in single array in python WITHOUT FLATTEN or any inbuilt function	2	30	0	0	na	1572798531
1945458	answer	27195215	na	na	na	na	27212452	1417344901	no	na
3972479	answer	27195215	na	na	na	na	58682952	1572803322	no	na
1945458	question	27195215	True	Django 1.7.1 - keeps on using the dummy db engine	2	529	0	0	na	1417204850
12313602	question	58682949	False	I get a ValueError in sklearn because of NaN/inf or dtype. Ive checked the data, cant find any errors	0	12	0	0	na	1572803316
10389198	answer	58582373	na	na	na	na	58586533	1572244072	no	na
8648710	answer	58582373	na	na	na	na	58682913	1572803076	yes	na
8648710	question	58582373	True	ModuleNotFoundError: No module named &#39;tensorflow&#39;	2	94	0	0	na	1572202068
5222	question	58674403	False	Can mypy generics express passing the return sequence type as an argument?	0	11	0	0	na	1572721830
12313243	question	58682310	False	print out the occurence of items in list	0	24	0	0	na	1572799120
12288003	question	58682863	False	NameError when dropping table in SQLAlchemy	0	16	0	0	na	1572802718
1126841	answer	58676697	na	na	na	na	58676703	1572744323	no	na
11813702	answer	58676697	na	na	na	na	58676709	1572744451	no	na
5676924	answer	58676697	na	na	na	na	58682848	1572802630	no	na
12314254	question	58676697	True	write() function not overwriting	3	44	0	0	na	1572744240
10367182	question	58682825	False	Adaptive stepsize for Runge-Kutta method	0	9	0	0	na	1572802467
6688801	answer	58682588	na	na	na	na	58682742	1572801905	no	na
3616293	question	58682588	False	numpy angle computation using coordinates	1	24	0	0	na	1572800926
1003123	answer	25353753	na	na	na	na	25353940	1408311932	no	na
Martijn Pieters25353753	answer	25353753	na	na	na	na	25354290	1408314941	no	na
1222951	answer	25353753	na	na	na	na	58679366	1572777636	no	na
293003	question	25353753	True	Python: can I safely unpickle untrusted data?	3	1290	0	0	na	1408310572
10311377	answer	58680891	na	na	na	na	58682776	1572802153	no	na
12196884	question	58680891	False	Queue is selecting last item only	1	21	0	0	na	1572789734
12316701	question	58682774	False	Python-Treeview Tkinter, problem with display blurry/pixelated and index	0	13	0	0	na	1572802150
9574092	question	58682768	False	How do I create clusters depending on dataframe values based on a condition?	0	13	0	0	na	1572802137
376728	answer	3561691	na	na	na	na	3561704	1282691270	yes	na
425689	answer	3561691	na	na	na	na	3561840	1282692970	no	na
Chris H3561691	answer	3561691	na	na	na	na	5141611	1298893939	no	na
2145699	answer	3561691	na	na	na	na	18255999	1376580358	no	na
1579374	answer	3561691	na	na	na	na	18286044	1376722581	no	na
1067337	answer	3561691	na	na	na	na	26537278	1414097596	no	na
4495044	answer	3561691	na	na	na	na	34544032	1451553494	no	na
1564659	answer	3561691	na	na	na	na	39401530	1473376717	no	na
1474910	answer	3561691	na	na	na	na	48500882	1517227549	no	na
2841538	answer	3561691	na	na	na	na	51665579	1533272212	no	na
6729549	answer	3561691	na	na	na	na	52790059	1539411086	no	na
8270512	answer	3561691	na	na	na	na	58681343	1572792804	no	na
117700	question	3561691	True	python: SyntaxError: EOL while scanning string literal	12	710053	0	0	na	1282691066
9183291	question	58681528	False	How to feed a float tensor to VGG-16 in pytorch?	0	14	0	0	na	1572794057
438386	answer	58677290	na	na	na	na	58682764	1572802098	yes	na
2825403	question	58677290	True	Spyder - kernel dies when using sys.exit()	1	16	0	0	na	1572752879
5676924	answer	58682416	na	na	na	na	58682572	1572800803	no	na
3799759	answer	58682416	na	na	na	na	58682652	1572801283	yes	na
9941247	question	58682416	True	Program won&#39;t loop or add to a list	2	35	0	0	na	1572799742
2663156	answer	58681210	na	na	na	na	58681369	1572793014	no	na
11805318	answer	58681210	na	na	na	na	58681553	1572794247	no	na
9840637	answer	58681210	na	na	na	na	58682290	1572798933	no	na
12231431	question	58681210	True	Pandas Merge Columns with Priority	3	25	0	0	na	1572792007
1565508	answer	14319023	na	na	na	na	14319024	1358169029	yes	na
1066031	answer	14319023	na	na	na	na	14319057	1358169182	no	na
846892	answer	14319023	na	na	na	na	14319065	1358169213	no	na
438882	answer	14319023	na	na	na	na	14319086	1358169275	no	na
904887	answer	14319023	na	na	na	na	14319546	1358170932	no	na
1565508	question	14319023	True	Find out who is logged in on linux using python	5	5783	0	0	na	1358169029
1089161	answer	58681946	na	na	na	na	58682694	1572801576	yes	na
10457679	question	58681946	True	Enumerate coefficients	1	34	0	0	na	1572796940
12262442	question	58520798	False	MCMC : PicklingError: Can&#39;t pickle &lt;type &#39;function&#39;&gt;: attribute lookup __builtin__.function failed	0	18	0	0	na	1571826493
3364687	answer	58681857	na	na	na	na	58681954	1572796994	yes	na
9815708	question	58681857	True	dividing arrays in python for confusion matrix	1	14	0	0	na	1572796381
11805318	answer	46256059	na	na	na	na	58682684	1572801500	no	na
8242299	question	46256059	False	calculating slope on a rolling basis in pandas df python	1	627	0	0	na	1505579430
3861775	answer	58673109	na	na	na	na	58673913	1572718349	no	na
12285344	answer	58673109	na	na	na	na	58674364	1572721470	no	na
9536103	question	58673109	True	The restaurant url on tripadvisor is encoded so I can&#39;t scrape it	2	41	0	0	na	1572712802
10246465	question	58682548	False	VSCode autocomplete for Django QuerySet.filter(property__regex=&#39;^This not autocomplete&#39;)	0	11	0	0	na	1572800663
10826057	question	58682665	False	rest.api is not talking with the front-side	0	8	0	0	na	1572801391
7589661	question	58682606	False	How do I add a legend to my chart that includes two series?	0	11	0	0	na	1572801005
1621041	question	58682605	False	How to clear captured stdout/stderr in pytest outside of test function during collection?	0	9	0	0	na	1572800986
901925	answer	58674112	na	na	na	na	58682600	1572800970	no	na
12243098	question	58674112	False	Error in function. ValueError: setting an array element with a sequence	1	44	0	0	na	1572719724
